City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
694,Ponta Delgada,PT,37.7333,-25.6667,59.72,72,40,21.85,scattered clouds
695,Rakaia,NZ,-43.75,172.0167,77.38,50,4,14.83,clear sky
696,Cuamba,MZ,-14.8031,36.5372,66.85,96,29,1.88,scattered clouds
697,Pedro Leopoldo,BR,-19.6181,-44.0431,76.57,82,75,5.75,broken clouds
698,Belyy Yar,RU,53.6039,91.3903,-22.11,79,75,2.24,mist
699,Lipin Bor,RU,60.2622,37.9763,15.01,94,100,10.07,overcast clouds
700,Moshi,TZ,-3.35,37.3333,73.38,70,94,2.73,overcast clouds
701,Leh,IN,34.1667,77.5833,9.37,93,100,2.19,overcast clouds
702,Farafangana,MG,-22.8167,47.8333,74.41,79,19,3.71,few clouds
703,Monrovia,LR,6.3005,-10.7969,76.77,86,13,6.38,few clouds
704,Coari,BR,-4.085,-63.1414,74.73,96,79,2.89,broken clouds
705,Henties Bay,NA,-22.116,14.2845,66.85,79,100,7.74,overcast clouds
706,Loralai,PK,30.3705,68.598,46.9,47,0,3.51,clear sky
707,Verkhnyaya Toyma,RU,62.2349,44.9985,-2.92,100,78,4.12,broken clouds
708,Chicama,PE,-7.8447,-79.1469,68.54,71,100,8.14,overcast clouds
709,Kisangani,CD,0.5167,25.2,71.98,41,100,0.54,overcast clouds
710,Saint-Joseph,RE,-21.3667,55.6167,77.38,81,25,11.39,scattered clouds
711,Lopatari,RO,45.4833,26.5833,36.99,76,80,18.25,broken clouds
712,Kuala Selangor,MY,3.35,101.25,79.0,86,59,4.5,broken clouds
713,Maine-Soroa,NE,13.2114,12.0241,62.19,17,0,10.25,clear sky
714,Boca Do Acre,BR,-8.7522,-67.3978,74.62,95,90,0.4,overcast clouds
715,Kununurra,AU,-15.7667,128.7333,82.38,74,75,14.97,broken clouds
716,Kroya,ID,-7.6331,109.2461,77.2,90,100,2.93,overcast clouds
717,Ouadda,CF,8.0777,22.4007,64.4,25,36,5.03,scattered clouds
718,Tynda,RU,55.1667,124.7167,-15.52,95,99,3.78,overcast clouds
719,Andenes,NO,69.3143,16.1194,28.38,93,100,6.91,overcast clouds
720,Moron,AR,-34.6534,-58.6198,82.06,53,0,5.01,clear sky
721,Muros,ES,42.7762,-9.0603,50.85,65,0,6.35,clear sky
722,Nautla,MX,20.2167,-96.7833,69.85,76,41,11.5,scattered clouds
723,Nagar Karnul,IN,16.4821,78.3247,65.55,41,1,5.77,clear sky
724,Magrath,CA,49.4167,-112.8686,47.17,47,87,24.7,overcast clouds
725,Lahaina,US,20.8783,-156.6825,84.2,62,2,10.71,clear sky
726,Palana,RU,59.1167,159.9667,27.77,65,74,25.41,broken clouds
727,Grover Beach,US,35.1216,-120.6213,71.24,49,0,5.01,clear sky
728,Porto Belo,BR,-27.1578,-48.5531,75.15,70,90,7.27,overcast clouds
729,Paro,BT,27.4305,89.4133,34.41,83,93,2.71,overcast clouds
730,Penzance,GB,50.1186,-5.5371,50.68,80,86,26.19,overcast clouds
731,Mabaruma,GY,8.2,-59.7833,74.14,82,35,4.54,scattered clouds
732,Pakxan,LA,18.3778,103.6601,61.72,81,66,4.61,broken clouds
733,Las Palmas,ES,28.4204,-14.0131,61.59,68,0,11.5,haze
734,Arlit,NE,18.7369,7.3853,63.9,15,1,13.73,clear sky
735,Tezu,IN,27.9167,96.1667,51.08,54,21,3.96,few clouds
736,Pizhma,RU,57.8642,47.1171,13.03,97,97,4.16,overcast clouds
737,Funadhoo,MV,6.15,73.2667,81.64,77,43,12.06,scattered clouds
738,Port-Gentil,GA,-0.7193,8.7815,81.14,79,95,10.16,overcast clouds
739,North Bend,US,43.4065,-124.2243,57.92,85,100,13.8,overcast clouds
740,Aktau,KZ,43.65,51.2,36.18,79,100,7.27,overcast clouds
741,Aykhal,RU,66.0,111.5,-21.84,100,91,3.91,overcast clouds
742,Cabedelo,BR,-6.9811,-34.8339,79.47,75,11,11.7,few clouds
743,Saint-Francois,FR,46.4154,3.9054,38.68,93,75,0.0,broken clouds
744,Kunming,CN,25.0389,102.7183,33.73,100,100,13.42,overcast clouds
745,Moerai,PF,-22.4333,-151.3333,80.28,74,30,14.27,scattered clouds
746,Ulundi,ZA,-28.3352,31.4162,65.95,97,94,1.88,overcast clouds
747,Kutum,SD,14.2,24.6667,53.02,18,1,13.71,clear sky
748,Tortoli,IT,39.9256,9.6572,49.82,87,0,3.44,clear sky
749,Savannah Bight,HN,16.45,-85.85,73.99,66,92,13.67,overcast clouds
750,Breytovo,RU,58.2993,37.8617,21.56,94,100,11.56,overcast clouds
751,Tilichiki,RU,60.4667,166.1,18.07,77,100,11.77,overcast clouds
752,Inuvik,CA,68.3499,-133.7218,2.26,85,75,12.66,light snow
753,Atagay,RU,55.1033,99.3875,-5.06,98,100,2.68,overcast clouds
754,Anadyr,RU,64.75,177.4833,-16.01,75,0,8.01,clear sky
755,Peniche,PT,39.3558,-9.3811,57.09,75,13,8.05,few clouds
756,Lata,PT,40.1629,-8.3327,46.72,57,96,2.89,overcast clouds
757,Qasigiannguit,GL,68.8193,-51.1922,3.45,73,97,10.18,overcast clouds
758,Ola,RU,59.5833,151.2833,5.36,78,98,12.39,overcast clouds
759,Waitati,NZ,-45.75,170.5667,70.75,61,1,6.73,clear sky
760,Padrauna,IN,26.9025,83.9819,51.84,79,0,4.61,clear sky
761,Sibay,RU,52.7181,58.6658,22.93,93,100,10.33,overcast clouds
762,Wolfenbuttel,DE,52.1667,10.55,39.54,61,100,4.0,overcast clouds
763,Kotovo,RU,50.3211,44.8012,21.94,97,100,10.49,overcast clouds
764,Boda,CF,4.3189,17.4695,72.25,23,58,3.13,broken clouds
765,Mahajanga,MG,-15.7167,46.3167,80.62,83,20,3.44,few clouds
766,Aleksandrovskoye,RU,44.7142,43.0008,32.14,90,41,11.16,scattered clouds
767,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,79.2,80,88,8.32,overcast clouds
768,Susurluk,TR,39.9136,28.1578,37.18,90,27,4.16,scattered clouds
769,Fredensborg,DK,55.9756,12.4031,35.8,82,50,1.01,scattered clouds
770,Beboto,TD,8.2668,16.939,71.44,18,75,5.79,broken clouds
771,Bandarbeyla,SO,9.4942,50.8122,75.2,77,97,15.3,overcast clouds
772,Morant Bay,JM,17.8815,-76.4093,76.62,85,44,8.68,scattered clouds
773,Kishi,NG,9.0833,3.85,74.64,12,100,5.73,overcast clouds
774,Norsup,VU,-16.0667,167.3833,81.36,80,100,7.67,moderate rain
775,San Mateo Del Mar,MX,16.2,-95.0,76.96,61,2,34.11,clear sky
776,Kazerun,IR,29.6195,51.6541,50.67,49,77,1.16,broken clouds
777,Benghazi,LY,32.1167,20.0667,56.46,62,97,18.77,overcast clouds
778,Tartagal,AR,-22.5164,-63.8013,77.52,51,4,1.63,clear sky
779,Chabahar,IR,25.2919,60.643,71.65,75,0,13.94,clear sky
780,Leninskoye,KZ,41.7589,69.3864,31.93,58,28,3.62,scattered clouds
781,Mae Sai,TH,20.4335,99.8762,54.9,71,1,2.44,clear sky
782,Bystryy Istok,RU,52.371,84.3873,-5.15,98,81,3.24,broken clouds
783,Kenitra,MA,34.261,-6.5802,54.36,66,26,4.29,scattered clouds
784,Estelle,US,29.8458,-90.1067,63.0,48,0,9.22,clear sky
785,Payo,ID,-3.7508,103.6372,72.03,98,100,1.5,overcast clouds
786,Kaduqli,SD,11.0167,29.7167,67.91,14,27,12.8,scattered clouds
787,Villacarrillo,ES,38.1156,-3.0848,39.99,32,12,3.29,few clouds
788,Khuzdar,PK,27.7384,66.6434,54.09,40,0,5.01,clear sky
789,Cordareni,RO,47.9833,26.5833,41.88,68,100,24.94,overcast clouds
790,Bougouni,ML,11.417,-7.479,77.88,14,9,5.75,clear sky
791,Buenos Aires,AR,-34.6132,-58.3772,82.04,51,0,11.5,clear sky
792,Ouagadougou,BF,12.3642,-1.5383,77.13,14,0,6.91,clear sky
793,Kysyl-Syr,RU,63.8986,122.7617,-27.54,100,99,3.6,overcast clouds
794,Aswan,EG,24.0934,32.907,55.9,39,100,10.45,overcast clouds
795,Hereford,GB,52.0568,-2.7148,48.63,77,79,4.0,broken clouds
796,Ishigaki,JP,24.3448,124.1572,59.13,67,75,16.11,broken clouds
797,Half Moon Bay,US,37.4636,-122.4286,67.73,69,0,1.99,clear sky
798,Coolum Beach,AU,-26.5333,153.1,82.35,86,39,9.55,scattered clouds
799,Beisfjord,NO,68.3751,17.5988,22.96,88,68,6.85,broken clouds
800,Trelew,AR,-43.249,-65.3051,61.23,31,83,11.36,broken clouds
801,Tefe,BR,-3.3542,-64.7114,84.31,74,20,4.61,few clouds
802,Fukue,JP,32.6881,128.8419,41.36,56,20,12.66,few clouds
803,Santa Cecilia,BR,-26.9608,-50.4269,60.01,95,70,5.59,broken clouds
804,Tecoanapa,MX,16.5167,-98.75,82.94,64,3,8.7,clear sky
805,Ukiah,US,39.1502,-123.2078,67.44,38,0,0.0,clear sky
806,Lixourion,GR,38.2019,20.4314,51.89,75,3,16.91,clear sky
807,Joetsu,JP,37.1483,138.2364,31.59,73,94,11.74,light snow
808,Tazmalt,DZ,36.3868,4.3989,48.04,46,0,3.91,clear sky
809,Bardiyah,LY,31.7561,25.0865,55.87,71,37,19.66,scattered clouds
810,Yaan,NG,7.3833,8.5667,81.41,12,100,12.28,overcast clouds
811,Tocache,PE,-8.1842,-76.5125,73.67,97,99,1.19,overcast clouds
812,Tsaratanana,MG,-16.7833,47.65,72.99,89,19,5.7,few clouds
813,La Rioja,ES,42.25,-2.5,39.04,63,0,5.57,clear sky
814,Kimparana,ML,12.8347,-4.9244,77.61,11,19,11.01,few clouds
815,Sovetskiy,RU,61.3614,63.5842,-8.1,100,100,3.06,overcast clouds
816,La Ronge,CA,55.1001,-105.2842,12.45,79,100,5.75,overcast clouds
817,Zhangye,CN,38.9342,100.4517,15.13,41,79,0.67,broken clouds
818,Davidson,US,36.1501,-86.7833,53.71,27,40,9.22,scattered clouds
819,Kathmandu,NP,27.7167,85.3167,43.02,93,40,2.3,mist
820,Yumen,CN,40.2833,97.2,13.86,44,100,6.62,overcast clouds
821,Omboue,GA,-1.5746,9.2618,78.57,85,95,5.3,overcast clouds
822,Chippenham,GB,51.46,-2.1247,48.72,93,82,1.01,broken clouds
823,Pekan,MY,3.4836,103.3996,73.51,85,96,5.79,overcast clouds
824,Boa Vista,BR,2.8197,-60.6733,87.78,45,20,5.75,few clouds
825,Seymchan,RU,62.8833,152.4333,-21.62,96,81,4.63,broken clouds
826,Palencia,ES,42.4167,-4.5,39.47,60,0,3.94,clear sky
827,Wielun,PL,51.221,18.5696,35.89,77,95,23.44,overcast clouds
828,Jiwani,PK,25.05,61.7417,71.47,82,0,15.99,clear sky
829,Paita,PE,-5.0892,-81.1144,73.0,77,84,14.38,broken clouds
830,Aden,YE,12.7794,45.0367,76.53,71,32,13.6,scattered clouds
831,Port-Cartier,CA,50.0334,-66.8654,9.75,81,77,9.93,broken clouds
832,Djenne,ML,13.9061,-4.5533,76.35,10,6,10.85,clear sky
833,Siocon,PH,7.7061,122.1353,78.22,85,28,5.14,scattered clouds
834,Starkville,US,33.4504,-88.8184,60.46,62,5,5.53,clear sky
835,Ler,SS,8.3018,30.1418,74.12,23,92,5.91,overcast clouds
836,Boueni,YT,-12.9025,45.0761,78.78,70,2,5.82,clear sky
837,Padang,ID,-0.9492,100.3543,73.45,88,100,3.71,very heavy rain
838,Luang Prabang,LA,19.8856,102.1347,57.67,86,23,1.95,few clouds
839,Vrangel,RU,42.7297,133.0839,14.0,67,4,8.52,clear sky
840,Grand Baie,MU,-20.0182,57.5802,79.27,82,100,1.99,overcast clouds
841,Jasper,US,37.2001,-94.3502,52.88,31,0,1.01,clear sky
842,Portel,BR,-1.9356,-50.8211,74.05,96,89,3.67,overcast clouds
843,Markala,ML,13.7021,-6.0659,77.32,11,2,10.92,clear sky
844,Atherton,GB,53.5237,-2.4935,46.29,77,90,15.01,overcast clouds
845,Umm Kaddadah,SD,13.6017,26.6876,56.46,18,0,13.6,clear sky
846,Rundu,NA,-17.9333,19.7667,64.87,94,100,10.0,overcast clouds
847,Candido De Abreu,BR,-24.5669,-51.3333,68.52,98,70,2.84,broken clouds
848,Storslett,NO,69.7678,21.0247,16.11,73,22,9.8,few clouds
849,Derzhavinsk,KZ,51.1,66.3167,13.66,94,85,15.05,overcast clouds
850,Lapithos,CY,35.3375,33.1792,48.88,78,99,5.03,overcast clouds
851,Tongren,CN,27.7172,109.1853,35.98,99,100,2.21,light rain
852,Catende,BR,-8.6667,-35.7167,74.57,90,71,3.51,broken clouds
853,Tocopilla,CL,-22.092,-70.1979,67.69,71,1,5.73,clear sky
854,Pascagoula,US,30.3658,-88.5561,60.85,68,0,5.75,clear sky
855,Houma,US,29.5958,-90.7195,63.0,55,0,11.5,clear sky
856,Itaituba,BR,-4.2761,-55.9836,74.19,92,100,0.56,overcast clouds
857,Diamantino,BR,-14.4086,-56.4461,71.8,96,100,7.14,moderate rain
858,Canton,CN,23.1167,113.25,52.0,47,92,8.37,light rain
859,Rujewa,TZ,-8.7,34.3833,62.73,93,75,3.22,broken clouds
860,Kulhudhuffushi,MV,6.6221,73.07,81.19,75,20,9.35,few clouds
861,Urumqi,CN,43.801,87.6005,-4.85,84,75,0.0,mist
862,George,ZA,-33.963,22.4617,67.55,94,100,4.61,overcast clouds
863,Terra Rica,BR,-22.7094,-52.6169,74.17,87,64,4.9,broken clouds
864,North Las Vegas,US,36.1989,-115.1175,66.34,11,0,4.61,clear sky
865,San Miguel,SV,13.4833,-88.1833,91.0,35,0,9.22,clear sky
866,Mlimba,TZ,-8.8,35.8167,71.56,97,98,2.24,light rain
867,Havoysund,NO,70.9963,24.6622,31.08,63,95,12.28,overcast clouds
868,Dwarka,IN,22.2394,68.9678,69.76,82,0,9.69,clear sky
869,Seoni,IN,22.0833,79.5333,56.91,32,4,3.69,clear sky
870,Wenzhou,CN,27.9994,120.6668,38.39,69,2,2.73,clear sky
871,The Valley,AI,18.217,-63.0578,78.66,78,20,5.75,few clouds
872,Tarbagatay,RU,51.4803,107.3602,-24.27,100,100,2.55,overcast clouds
873,Mersin,TR,36.862,34.6509,47.55,83,96,9.28,light rain
874,Naujamiestis,LT,55.6869,24.1523,30.96,88,100,22.21,overcast clouds
875,Dayong,CN,25.0209,118.2898,51.89,82,4,2.64,clear sky
876,Yaring,TH,6.8662,101.3689,71.64,88,47,5.82,scattered clouds
877,Sulphur,US,30.2366,-93.3774,66.18,43,0,8.05,clear sky
878,Balabac,PH,7.9868,117.0645,79.9,79,16,4.99,few clouds
879,Myre,NO,69.1036,15.9492,28.35,70,100,10.18,overcast clouds
880,Northam,GB,51.0333,-4.2167,48.2,81,77,25.52,broken clouds
881,Preobrazheniye,RU,42.9019,133.9064,11.28,68,3,7.23,clear sky
882,Atar,MR,20.5169,-13.0499,79.61,11,100,8.9,overcast clouds
883,Bismil,TR,37.8486,40.6658,37.51,90,99,4.14,overcast clouds
884,Bonnyville,CA,54.2668,-110.735,31.8,95,98,0.78,overcast clouds
885,Finnsnes,NO,69.2296,17.9811,22.96,95,92,4.03,light snow
886,Taloc,PH,10.5722,122.8967,78.31,84,39,3.58,scattered clouds
887,Pemberton,CA,50.3164,-122.8027,37.09,99,100,4.61,overcast clouds
888,Hirara,JP,24.8,125.2833,60.66,58,75,18.41,broken clouds
889,Kantunilkin,MX,21.0917,-87.45,71.44,67,93,4.07,overcast clouds
890,Linxia,CN,35.6003,103.2064,6.55,88,43,3.47,scattered clouds
891,Quthing,LS,-30.4,27.7003,67.19,68,93,3.47,light rain
892,Udimskiy,RU,61.1417,45.9144,-2.83,100,98,3.96,overcast clouds
893,Innisfail,AU,-17.5333,146.0333,81.23,74,70,2.68,broken clouds
894,Manokwari,ID,-0.8667,134.0833,79.09,74,100,9.51,overcast clouds
895,Podares,MK,41.6139,22.5422,34.56,86,81,6.67,broken clouds
896,Karpathos,GR,35.507,27.2132,51.76,76,42,3.44,scattered clouds
897,Kangundo,KE,-1.2979,37.3471,67.1,72,87,2.28,overcast clouds
898,Terra Santa,BR,-2.1042,-56.4869,76.21,87,100,2.24,overcast clouds
899,Irondequoit,US,43.2134,-77.5797,20.77,58,100,0.0,overcast clouds
900,Baculin,PH,7.4525,126.5842,78.19,78,94,4.9,overcast clouds
901,Iztapa,GT,13.9333,-90.7075,86.05,62,20,9.22,few clouds
902,Berlevag,NO,70.8578,29.0864,30.29,65,100,11.7,light snow
903,Pestravka,RU,52.405,49.9583,26.44,97,100,7.65,overcast clouds
904,Boyolangu,ID,-8.1181,111.8935,76.03,91,100,1.34,overcast clouds
905,Araouane,ML,18.9048,-3.5265,71.89,15,35,11.01,scattered clouds
906,Ohara,JP,35.25,140.3833,42.94,51,100,11.68,overcast clouds
907,Along,IN,28.1667,94.7667,43.47,80,11,1.52,few clouds
908,Llanes,ES,43.4198,-4.7549,51.89,78,62,4.68,broken clouds
909,Dunmore Town,BS,25.5,-76.65,64.94,58,100,11.81,overcast clouds
910,Hobyo,SO,5.3505,48.5268,76.57,79,96,16.17,light rain
911,Biak,ID,-0.9131,122.8766,77.27,79,99,6.69,overcast clouds
912,Ouallam,NE,14.3188,2.0866,70.75,14,4,12.86,clear sky
913,Bara,NG,10.3744,10.7288,68.49,20,94,10.98,overcast clouds
914,Tonj,SS,7.2737,28.6822,72.9,21,94,5.68,overcast clouds
915,Shache,CN,38.4167,77.2406,27.72,41,100,1.57,overcast clouds
916,Cabra,ES,37.4725,-4.4421,50.9,38,54,2.66,broken clouds
917,Kimberley,ZA,-28.7323,24.7623,65.89,94,100,2.3,overcast clouds
918,Camana,PE,-16.6228,-72.7111,71.94,72,34,6.73,scattered clouds
919,Dakoro,NE,14.5106,6.765,61.59,15,1,12.59,clear sky
920,Nemuro,JP,43.3236,145.575,16.59,66,38,12.62,scattered clouds
921,Ginebra,CH,46.2022,6.1457,38.26,93,5,3.44,clear sky
922,Brae,GB,60.3964,-1.353,37.31,97,100,9.33,overcast clouds
923,Zverinogolovskoye,RU,54.4586,64.8542,-0.89,98,93,6.38,overcast clouds
924,Omsukchan,RU,62.5333,155.8,-15.95,99,100,5.28,overcast clouds
925,Cururupu,BR,-1.8283,-44.8683,74.64,95,98,5.99,overcast clouds
926,Shimanovsk,RU,52.0,127.7,-7.35,93,52,5.75,broken clouds
927,Mwingi,KE,-0.9344,38.0601,66.2,70,97,1.39,overcast clouds
928,At-Bashi,KG,41.1702,75.8106,-0.09,75,79,2.24,broken clouds
929,San Andres,CO,12.5847,-81.7006,78.82,78,75,12.66,broken clouds
930,Cavalcante,BR,-13.7975,-47.4583,67.98,94,100,1.63,overcast clouds
931,Pareora,NZ,-44.4871,171.2132,75.18,65,1,12.39,clear sky
932,Fraserburgh,GB,57.6874,-2.0184,41.09,96,100,41.18,moderate rain
933,Rawah,IQ,34.4816,41.9093,45.52,62,10,8.16,clear sky
934,Palembang,ID,-2.9167,104.7458,77.09,94,20,0.0,mist
935,Bom Jesus,BR,-9.0744,-44.3586,73.11,91,44,1.92,scattered clouds
936,Waddan,LY,29.1614,16.139,46.06,63,6,4.43,clear sky
937,Nakamura,JP,32.9833,132.9333,36.28,69,4,4.56,clear sky
938,Segezha,RU,63.7415,34.3222,12.07,96,100,5.08,overcast clouds
939,Stornoway,GB,58.2093,-6.3865,40.96,76,75,8.99,broken clouds
940,Yeppoon,AU,-23.1333,150.7333,83.98,72,30,9.93,scattered clouds
941,Edson,CA,53.5835,-116.4356,39.34,60,20,4.61,few clouds
942,Agirish,RU,61.9247,63.0231,-8.86,100,100,2.19,overcast clouds
943,Roma,US,43.2128,-75.4557,14.04,59,20,3.44,few clouds
944,Peterhead,GB,57.5058,-1.7981,41.11,95,100,39.28,heavy intensity rain
945,Sarkand,KZ,45.41,79.9186,16.97,71,40,7.47,scattered clouds
946,Novikovo,RU,51.1537,37.8879,28.62,95,100,11.79,overcast clouds
947,Mikuni,JP,36.2171,136.1519,35.51,64,64,12.12,broken clouds
948,Ucluelet,CA,48.9329,-125.5528,43.09,91,100,8.99,overcast clouds
949,Gat,IL,31.61,34.7642,48.4,100,0,4.74,clear sky
950,Salou,ES,41.0766,1.1416,55.04,48,0,4.61,clear sky
951,Cardston,CA,49.2,-113.3019,44.69,42,95,16.11,overcast clouds
952,Korhogo,CI,9.45,-5.6333,74.98,16,77,5.35,broken clouds
953,Myitkyina,MM,25.3833,97.4,50.4,82,5,2.55,clear sky
954,Reconquista,AR,-29.15,-59.65,81.68,30,0,6.31,clear sky
955,Cotonou,BJ,6.3654,2.4183,78.6,68,89,0.63,overcast clouds
956,Toropets,RU,56.4978,31.6353,27.52,98,100,4.68,overcast clouds
957,Vestmanna,FO,62.1564,-7.1664,34.72,64,75,31.07,broken clouds
958,Zaraza,VE,9.3503,-65.3245,77.79,67,65,12.15,broken clouds
959,Salinas,US,36.6777,-121.6555,68.04,55,0,6.91,clear sky
960,Ilo,PE,-17.6394,-71.3375,69.87,71,16,4.0,few clouds
961,Manavalakurichi,IN,8.1333,77.3,78.89,83,4,6.46,clear sky
962,Skjervoy,NO,70.0311,20.9714,28.87,59,75,7.56,broken clouds
963,Calabozo,VE,8.9242,-67.4293,86.86,24,21,7.09,few clouds
964,Nieuw Amsterdam,SR,5.8833,-55.0833,80.62,79,20,6.91,few clouds
965,Alihe,CN,50.5667,123.7167,-9.31,98,21,3.2,few clouds
966,Salitral,PE,-4.8572,-80.6811,80.37,55,99,16.33,overcast clouds
967,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,14.59,79,75,6.71,light snow
968,Ranau,MY,5.9538,116.6641,70.45,97,99,0.58,overcast clouds
969,Povenets,RU,62.8487,34.8262,11.95,96,100,4.85,overcast clouds
970,Jacareacanga,BR,-6.2222,-57.7528,71.58,97,100,1.97,overcast clouds
971,Bud,US,39.447,-86.1758,33.22,68,53,6.4,broken clouds
972,Laguna,US,38.421,-121.4238,66.43,53,0,3.0,clear sky
973,Dubreka,GN,9.7911,-13.5233,80.67,89,11,3.15,few clouds
974,Urdoma,RU,61.7533,48.5442,-7.01,100,63,3.0,broken clouds
975,Brownsville,US,25.9018,-97.4975,69.91,72,100,5.01,overcast clouds
976,Butembo,CD,0.15,29.2833,62.01,63,100,2.62,overcast clouds
977,Rio Grande,BR,-32.035,-52.0986,74.95,76,17,21.56,few clouds
978,Nioro,GM,13.35,-15.75,83.44,20,86,5.06,overcast clouds
979,Prado,BR,-17.3411,-39.2208,79.21,84,11,13.69,few clouds
980,Miles City,US,46.4083,-105.8406,44.51,52,0,0.0,clear sky
981,Morondava,MG,-20.2833,44.2833,80.94,71,18,6.2,few clouds
982,Saqqez,IR,36.2499,46.2735,10.11,96,34,4.72,scattered clouds
983,Mumford,GH,5.2618,-0.759,78.53,77,100,6.31,overcast clouds
984,Yantal,RU,56.8471,105.2542,-1.3,100,99,1.95,overcast clouds
985,Kalmunai,LK,7.4167,81.8167,76.19,87,47,4.9,scattered clouds
986,Tromso,NO,69.6496,18.957,23.02,74,0,5.01,clear sky
987,Gorin,RU,51.1983,136.6669,-9.8,98,100,3.8,overcast clouds
988,Ankara,TR,39.9199,32.8543,25.99,96,100,1.14,overcast clouds
989,Bandar,ID,2.05,99.75,70.61,97,85,2.66,overcast clouds
990,Bata,GQ,1.8639,9.7658,80.1,82,100,7.78,overcast clouds
991,Auki,SB,-8.7676,160.7034,83.93,73,90,2.75,overcast clouds
992,Pingliang,CN,35.5392,106.6861,6.28,83,2,5.08,clear sky
993,San Luis,AR,-33.295,-66.3356,86.67,27,1,2.51,clear sky
994,High Level,CA,58.5169,-117.136,1.51,78,100,13.8,light snow
995,Rio Bonito,BR,-22.7086,-42.6097,80.53,98,93,0.94,overcast clouds
996,Ballyhaunis,IE,53.7667,-8.7667,44.04,74,92,17.87,overcast clouds
997,Uvinza,TZ,-5.1036,30.3911,66.2,98,100,3.09,overcast clouds
998,Gorom-Gorom,BF,14.4439,-0.2361,72.27,13,7,11.05,clear sky
999,Roblin,CA,51.23,-101.3565,15.64,97,75,4.34,broken clouds
1000,Ara,IN,25.5667,84.6667,48.09,76,0,3.31,clear sky
1001,Igurubi,TZ,-4.0,33.7,66.47,92,100,8.43,light rain
1002,Kilindoni,TZ,-7.9139,39.6668,79.86,81,62,10.07,light rain
1003,Pechenga,RU,69.5259,31.1703,11.26,98,46,5.46,scattered clouds
1004,Kampong Cham,KH,11.9934,105.4635,73.11,89,23,6.24,few clouds
1005,Cabinda,AO,-5.55,12.2,78.67,87,100,4.52,light rain
1006,Fiumicino,IT,41.7675,12.2291,49.95,93,0,4.61,clear sky
1007,Kourou,GF,5.1552,-52.6478,79.11,90,21,10.0,few clouds
1008,Kindu,CD,-2.95,25.95,71.92,86,100,2.84,overcast clouds
1009,Ridgecrest,US,35.6225,-117.6709,65.68,10,0,4.0,clear sky
1010,Sabha,LY,27.0377,14.4283,44.65,54,0,6.53,clear sky
1011,Gijon,ES,43.5357,-5.6615,50.81,89,29,3.67,scattered clouds
1012,Shizunai,JP,42.3339,142.3669,19.67,63,74,8.16,broken clouds
1013,Djougou,BJ,9.7085,1.666,73.4,11,69,7.14,broken clouds
1014,Challans,FR,46.8436,-1.8749,46.6,90,56,11.32,broken clouds
1015,Murayama,JP,38.5193,140.3346,31.08,86,75,4.61,light snow
1016,Olinda,BR,-8.0089,-34.8553,83.93,74,75,10.36,broken clouds
1017,Manjeshwar,IN,12.7194,74.8861,76.15,79,0,4.32,clear sky
1018,Pacific Grove,US,36.6177,-121.9166,67.62,68,0,7.0,clear sky
1019,Capim Grosso,BR,-11.3811,-40.0128,74.66,72,48,7.09,scattered clouds
1020,Hirado,JP,33.3597,129.5531,44.38,49,10,15.05,clear sky
1021,Badnawar,IN,23.0167,75.2167,55.85,34,0,4.68,clear sky
1022,Toamasina,MG,-18.1667,49.3833,73.4,88,40,4.61,scattered clouds
1023,Atbasar,KZ,51.8,68.3333,12.51,94,98,13.04,overcast clouds
1024,Bosaso,SO,11.2842,49.1816,72.64,74,76,3.83,broken clouds
1025,Huayucachi,PE,-12.1333,-75.2333,48.29,92,100,1.41,overcast clouds
1026,Mapiripan,CO,2.8892,-72.1256,82.04,42,17,4.76,few clouds
1027,Wasco,US,35.5941,-119.341,66.27,29,0,6.2,clear sky
1028,Koshurnikovo,RU,54.1667,93.3,-19.21,98,33,3.8,scattered clouds
1029,Polunochnoye,RU,60.8697,60.4153,-10.79,100,100,2.77,overcast clouds
1030,Vyselki,RU,45.5794,39.6597,38.1,82,100,13.76,light rain
1031,Muzhi,RU,65.3667,64.6667,-9.2,100,99,2.21,overcast clouds
1032,Siena,IT,43.2167,11.4,48.81,82,1,0.67,clear sky
1033,Corinto,GR,37.9407,22.9573,46.69,81,24,8.93,few clouds
1034,Zlitan,LY,32.4674,14.5687,53.38,76,5,14.41,clear sky
1035,Weihe,CN,32.9952,105.3247,26.85,63,85,1.95,overcast clouds
1036,Port Lincoln,AU,-34.7333,135.8667,71.31,70,39,7.99,scattered clouds
1037,Myatlevo,RU,54.8969,35.6762,26.55,97,100,5.75,overcast clouds
1038,Amposta,ES,40.7131,0.581,58.87,39,0,7.18,clear sky
1039,Luan,CH,46.3592,6.9759,30.69,94,11,4.59,few clouds
1040,Kualakapuas,ID,-3.0091,114.3876,77.16,86,100,1.72,overcast clouds
1041,Lake Charles,US,30.2131,-93.2044,66.18,41,0,14.97,clear sky
1042,Ilheus,BR,-14.7889,-39.0494,84.02,74,20,5.75,few clouds
1043,Saint-Felicien,CA,48.6501,-72.4491,5.68,56,20,8.05,few clouds
1044,Diego De Almagro,CL,-26.3667,-70.05,65.19,50,0,6.15,clear sky
